Date,Time,East Midlands,East of England,London,North East,North West & Merseyside,South East,South West,West Midlands,Yorkshire & Humberside
12/01/2017,11:00:00,6.28,8.85,10.75,2.95,3.95,6.43,5.40,7.95,8.266666667
12/01/2017,12:00:00,7.85,6.30,10.08,3.54,4.23,6.27,6.40,7.65,2.4
12/01/2017,13:00:00,10.53,7.75,12.75,3.00,4.93,8.64,8.20,5.75,6.9
12/01/2017,14:00:00,7.08,8.03,11.33,2.58,4.83,10.77,3.65,6.42,3.2
12/01/2017,15:00:00,6.33,9.35,9.12,3.44,5.60,8.13,3.40,6.42,5.633333333
12/01/2017,16:00:00,7.17,9.40,6.87,4.19,5.70,6.52,3.65,6.85,7.6
12/01/2017,17:00:00,8.47,8.30,5.83,3.32,5.33,5.39,7.00,7.23,9.9
12/01/2017,18:00:00,9.20,6.53,5.43,4.44,6.98,4.84,7.70,8.77,8.566666667
12/01/2017,19:00:00,8.73,3.78,4.41,6.14,5.25,3.98,6.50,10.40,6.066666667
12/01/2017,20:00:00,7.50,6.08,4.50,6.41,5.88,4.57,3.90,6.90,8.966666667
12/01/2017,21:00:00,8.98,7.43,7.07,6.13,5.00,4.88,5.20,6.13,8.4
12/01/2017,22:00:00,6.95,9.35,8.56,5.63,3.08,6.27,9.70,3.68,4.733333333
12/01/2017,23:00:00,5.15,7.00,5.98,4.27,4.50,7.20,3.85,5.00,7.9
12/01/2017,24:00:00,4.63,6.23,5.19,4.02,5.28,4.60,7.30,4.68,4.75
13/01/2017,01:00:00,4.73,4.73,4.08,2.56,4.25,3.37,5.15,4.80,4.466666667
13/01/2017,02:00:00,2.68,4.33,3.49,1.83,2.90,3.85,6.15,4.77,4.3
13/01/2017,03:00:00,4.00,4.20,2.80,1.95,3.18,3.17,5.80,4.58,4.066666667
13/01/2017,04:00:00,2.73,3.83,3.25,2.75,3.93,3.10,6.45,4.33,3.2
13/01/2017,05:00:00,2.88,4.25,3.15,1.48,3.30,3.07,8.45,2.64,1.45
13/01/2017,06:00:00,3.55,4.20,2.29,1.41,3.83,3.41,6.65,0.78,0.2
13/01/2017,07:00:00,2.68,5.37,3.37,0.22,4.83,2.91,6.65,2.32,3.75
13/01/2017,08:00:00,2.63,3.78,3.48,1.73,6.23,5.30,7.20,4.28,-0.1
13/01/2017,09:00:00,3.70,3.75,2.95,3.57,6.90,4.31,8.50,4.02,1.633333333
13/01/2017,10:00:00,5.28,3.95,4.91,2.55,8.17,2.75,9.70,5.97,4.8
13/01/2017,11:00:00,4.93,5.70,4.52,2.07,7.57,4.07,10.25,8.40,4.15
13/01/2017,12:00:00,6.05,5.05,5.03,1.77,5.38,4.82,9.60,9.13,3.85
13/01/2017,13:00:00,6.60,4.85,6.64,2.36,5.25,5.50,12.90,8.77,4.5
13/01/2017,14:00:00,6.53,6.23,7.03,1.30,5.87,7.74,9.55,7.37,5.966666667
13/01/2017,15:00:00,6.28,5.23,6.65,3.15,4.70,6.46,11.55,8.03,3.366666667
13/01/2017,16:00:00,4.83,6.18,6.02,2.69,3.03,5.62,12.20,6.47,1.533333333
13/01/2017,17:00:00,4.28,5.68,6.09,2.82,4.55,5.86,10.35,8.28,4.6
13/01/2017,18:00:00,6.33,5.35,7.06,3.66,5.38,6.67,10.95,10.18,3.166666667
13/01/2017,19:00:00,9.23,5.25,7.44,4.58,5.30,6.72,11.25,9.30,5.633333333
13/01/2017,20:00:00,9.23,6.75,7.44,3.48,4.50,6.85,11.00,13.30,6.933333333
13/01/2017,21:00:00,7.90,6.90,8.26,3.18,4.88,7.10,7.75,13.52,4.766666667
13/01/2017,22:00:00,6.60,6.30,7.87,3.58,5.53,7.03,8.15,10.52,5.866666667
13/01/2017,23:00:00,5.93,5.88,7.15,3.64,4.55,6.92,7.70,7.88,5.133333333
13/01/2017,24:00:00,5.33,5.58,6.18,3.81,4.15,5.40,8.55,6.38,5.05
14/01/2017,01:00:00,5.18,7.20,5.21,3.51,2.70,6.33,7.20,5.17,5.466666667
14/01/2017,02:00:00,4.68,5.63,4.96,2.95,2.83,4.85,4.45,2.43,4.9
14/01/2017,03:00:00,5.50,5.63,3.89,3.69,4.80,4.65,4.75,2.98,1.533333333
14/01/2017,04:00:00,3.88,5.55,3.48,0.92,2.88,4.92,5.90,2.62,4.866666667
14/01/2017,05:00:00,3.65,3.48,3.28,3.26,2.08,2.95,3.70,2.62,1.3
14/01/2017,06:00:00,4.25,3.98,3.48,2.18,3.40,2.99,4.30,2.93,2.466666667
14/01/2017,07:00:00,4.28,4.93,4.64,1.28,3.55,3.81,5.40,3.50,-0.1
14/01/2017,08:00:00,3.95,5.90,5.29,1.61,1.53,3.65,7.15,4.13,4.533333333
14/01/2017,09:00:00,5.53,6.03,6.47,3.00,1.95,4.80,5.60,3.73,3.033333333
14/01/2017,10:00:00,6.48,9.13,6.89,2.84,3.93,5.39,6.35,5.67,2.3
14/01/2017,11:00:00,4.15,5.28,7.85,4.64,4.08,6.18,8.90,5.32,4.533333333
14/01/2017,12:00:00,4.60,5.43,6.79,3.18,3.83,5.98,6.45,7.72,2.733333333
14/01/2017,13:00:00,5.58,5.23,5.62,3.96,5.25,6.19,7.85,9.40,3.433333333
14/01/2017,14:00:00,7.40,5.28,6.63,3.35,4.08,5.64,9.60,10.20,2.533333333
14/01/2017,15:00:00,4.95,6.78,8.48,2.23,4.23,6.20,10.40,10.32,4.666666667
14/01/2017,16:00:00,7.73,8.98,8.11,3.73,4.38,7.91,10.00,9.55,4.533333333
14/01/2017,17:00:00,10.50,10.58,10.22,6.42,5.03,10.01,9.30,9.18,10.56666667
14/01/2017,18:00:00,17.53,12.95,13.62,9.27,5.05,14.58,9.15,11.17,10.76666667
14/01/2017,19:00:00,16.05,14.18,16.60,9.16,5.65,14.64,11.20,12.87,14.73333333
14/01/2017,20:00:00,21.60,14.70,20.67,9.54,9.10,16.72,10.75,12.13,11.7
14/01/2017,21:00:00,19.08,17.63,21.97,12.31,11.23,17.98,10.15,12.60,10
14/01/2017,22:00:00,23.38,19.40,21.39,13.61,12.58,15.57,8.45,12.47,12.1
14/01/2017,23:00:00,20.95,18.93,19.34,12.83,9.75,16.30,9.55,10.93,17.73333333
14/01/2017,24:00:00,17.43,14.65,17.13,13.84,8.38,12.63,7.45,12.55,14.06666667
15/01/2017,01:00:00,15.60,14.38,17.61,8.82,9.13,11.82,5.70,10.65,11.36666667
15/01/2017,02:00:00,13.78,14.50,17.36,7.31,7.30,11.57,7.70,10.08,9.2
15/01/2017,03:00:00,11.53,15.18,15.97,5.71,4.78,9.99,7.25,9.88,12.13333333
15/01/2017,04:00:00,12.58,14.30,13.86,4.04,4.78,10.18,7.00,8.33,10.36666667
15/01/2017,05:00:00,12.20,14.28,11.24,0.71,2.18,10.39,6.95,4.63,8.566666667
15/01/2017,06:00:00,8.43,14.78,8.97,2.03,3.13,9.20,6.20,3.53,5.833333333
15/01/2017,07:00:00,6.28,14.28,9.60,3.24,4.38,8.99,5.55,3.35,4.233333333
15/01/2017,08:00:00,3.25,12.73,10.68,2.67,3.18,6.27,5.00,3.37,4
15/01/2017,09:00:00,4.68,11.60,10.85,2.55,3.15,5.09,8.20,3.87,5.95
15/01/2017,10:00:00,4.23,7.98,9.52,1.89,2.50,5.37,8.20,2.43,7.7
15/01/2017,11:00:00,3.48,5.65,7.67,2.85,4.93,6.20,9.25,4.13,7.05
15/01/2017,12:00:00,4.03,6.45,8.74,2.76,3.78,5.34,8.80,5.05,5.366666667
15/01/2017,13:00:00,4.03,7.68,8.41,0.56,4.43,5.71,9.90,6.52,6.366666667
15/01/2017,14:00:00,4.45,7.08,6.77,2.83,4.25,8.39,9.50,5.53,5.9
15/01/2017,15:00:00,5.48,9.75,5.43,2.74,3.15,8.14,9.70,6.67,5.366666667
15/01/2017,16:00:00,4.45,9.55,6.01,3.70,3.50,7.02,8.75,6.72,2.3
15/01/2017,17:00:00,5.23,10.98,6.82,5.69,3.10,6.24,8.00,7.10,12.33333333
15/01/2017,18:00:00,8.38,9.63,7.41,6.05,3.78,7.18,10.30,6.92,7.7
15/01/2017,19:00:00,10.28,12.13,7.49,8.97,6.03,7.86,4.20,10.50,14.53333333
15/01/2017,20:00:00,8.75,13.30,8.66,6.77,4.73,8.63,4.60,12.15,11.06666667
15/01/2017,21:00:00,9.05,14.18,9.71,5.49,6.23,8.42,5.35,13.43,12.63333333
15/01/2017,22:00:00,9.58,14.98,12.08,6.71,5.38,7.76,5.95,11.67,13.23333333
15/01/2017,23:00:00,9.48,15.63,14.34,8.29,5.78,9.66,4.50,12.22,12.8
15/01/2017,24:00:00,10.75,17.55,13.10,8.35,6.10,10.59,4.45,11.23,18.66666667
16/01/2017,01:00:00,15.03,17.33,11.59,8.82,5.45,10.41,6.25,13.05,12.73333333
16/01/2017,02:00:00,10.18,18.63,13.05,9.23,2.80,11.18,7.25,10.97,15.23333333
16/01/2017,03:00:00,10.40,19.50,12.89,9.86,3.95,11.50,3.70,8.48,9.033333333
16/01/2017,04:00:00,12.05,19.08,12.67,6.82,2.45,10.58,5.70,6.45,7.933333333
16/01/2017,05:00:00,10.40,15.05,14.77,6.44,2.70,10.03,4.50,5.13,14.9
16/01/2017,06:00:00,10.10,14.20,18.25,5.59,5.43,9.41,5.35,5.25,9.533333333
16/01/2017,07:00:00,8.18,13.63,18.15,6.35,5.35,9.33,4.70,6.22,12.13333333
16/01/2017,08:00:00,8.40,11.65,16.06,5.47,4.85,7.68,6.45,6.65,11.26666667
16/01/2017,09:00:00,9.05,14.28,15.26,6.77,5.48,10.36,7.45,7.92,9.1
16/01/2017,10:00:00,7.10,10.40,14.85,5.78,6.73,11.62,9.00,7.72,11.73333333
16/01/2017,11:00:00,6.90,9.75,14.15,3.82,3.03,11.06,5.85,7.58,8.2
16/01/2017,12:00:00,7.43,13.25,11.10,5.69,2.90,9.78,7.40,6.16,2.633333333
16/01/2017,13:00:00,7.13,11.60,12.14,5.52,3.13,9.17,8.35,6.66,9.566666667
16/01/2017,14:00:00,7.83,11.55,10.77,5.59,4.83,9.19,5.05,8.62,9.6
16/01/2017,15:00:00,7.93,8.88,12.44,6.99,3.57,11.33,5.30,9.70,11.95
16/01/2017,16:00:00,8.70,11.03,18.38,7.77,4.53,12.95,7.47,11.42,12.725
16/01/2017,17:00:00,10.50,13.53,13.22,9.73,7.95,13.32,4.43,11.44,11.725
16/01/2017,18:00:00,10.50,12.48,15.93,10.36,8.73,15.50,4.70,11.66,13.775
16/01/2017,19:00:00,13.35,14.00,17.28,13.54,8.60,18.68,5.93,11.74,19.4
16/01/2017,20:00:00,17.30,12.78,17.38,14.28,10.88,18.94,7.27,12.26,15.4
16/01/2017,21:00:00,18.70,18.10,19.04,14.55,11.73,19.98,6.47,9.50,17.525
16/01/2017,22:00:00,18.95,21.18,20.63,15.45,13.20,20.23,5.33,8.90,16.225
16/01/2017,23:00:00,16.90,19.03,22.08,15.27,14.50,21.46,5.40,12.06,17.6
16/01/2017,24:00:00,16.65,16.53,19.78,13.75,12.58,20.18,6.73,10.70,14.8
17/01/2017,01:00:00,21.35,16.83,17.75,13.27,12.43,19.66,7.13,10.36,15.3
17/01/2017,02:00:00,19.90,15.75,14.76,12.47,11.00,18.77,7.43,10.66,16.75
17/01/2017,03:00:00,20.30,16.83,14.63,12.09,12.48,20.73,5.87,10.88,16.35
17/01/2017,04:00:00,20.25,16.98,16.12,11.56,11.83,19.10,6.60,11.28,16.5
17/01/2017,05:00:00,20.65,21.05,16.24,10.78,9.10,20.31,7.37,12.80,18.7
17/01/2017,06:00:00,19.40,26.90,16.62,12.58,9.38,25.62,9.37,12.42,19.8
17/01/2017,07:00:00,20.65,27.35,22.33,13.82,8.05,26.48,8.27,15.98,19.625
17/01/2017,08:00:00,20.00,28.73,28.56,12.18,10.15,28.32,12.13,19.06,23
17/01/2017,09:00:00,20.35,30.43,32.94,12.07,11.75,28.57,14.60,25.65,23.55
17/01/2017,10:00:00,19.80,31.38,36.24,12.50,11.55,30.23,12.47,23.18,25.6
17/01/2017,11:00:00,20.45,32.30,33.82,14.23,13.45,30.26,13.20,19.08,24.525
17/01/2017,12:00:00,20.20,30.48,30.15,15.11,11.98,28.81,12.00,17.78,24.486
17/01/2017,13:00:00,18.55,28.88,25.77,14.28,22.03,27.95,11.73,16.10,20.926
17/01/2017,14:00:00,16.85,26.83,19.80,11.60,19.50,27.36,13.57,14.58,19.386
17/01/2017,15:00:00,17.55,27.83,16.23,11.81,23.87,26.59,11.20,18.55,14.5075
17/01/2017,16:00:00,20.05,30.38,19.70,11.48,20.63,28.08,10.80,17.53,17.986
17/01/2017,17:00:00,18.10,33.70,22.32,11.39,19.40,35.03,12.13,20.30,19.07166667
17/01/2017,18:00:00,19.40,35.70,25.87,12.03,18.27,33.33,14.80,18.25,20.72166667
17/01/2017,19:00:00,20.95,35.93,33.27,11.18,16.80,41.76,16.83,19.70,20.68833333
17/01/2017,20:00:00,23.20,37.80,35.20,11.06,15.17,38.83,17.27,19.38,19.205
17/01/2017,21:00:00,23.35,36.03,38.22,12.18,13.60,40.99,17.80,18.90,17.955
17/01/2017,22:00:00,21.60,37.93,36.86,12.24,11.07,40.43,18.93,18.48,15.755
17/01/2017,23:00:00,20.10,39.33,34.34,13.29,10.80,39.37,18.57,18.65,14.455
17/01/2017,24:00:00,25.65,39.88,30.16,13.12,9.47,37.05,18.27,18.30,14.83833333
18/01/2017,01:00:00,26.20,40.95,26.61,12.19,6.90,33.52,16.83,18.23,14.67166667
18/01/2017,02:00:00,28.55,38.20,25.20,12.30,7.75,31.56,16.27,18.93,12.43833333
18/01/2017,03:00:00,28.05,36.18,25.18,10.92,7.13,30.34,15.23,20.73,12.055
18/01/2017,04:00:00,31.85,34.23,25.56,9.26,7.53,28.24,16.03,22.60,10.905
18/01/2017,05:00:00,31.65,34.18,25.60,9.52,9.67,25.68,14.80,25.38,10.32166667
18/01/2017,06:00:00,25.95,32.93,27.58,10.72,7.90,23.78,17.57,25.30,9.138333333
18/01/2017,07:00:00,28.80,33.20,34.59,8.50,8.67,24.98,19.23,28.70,10.22166667
18/01/2017,08:00:00,29.00,35.65,39.44,9.77,13.23,26.50,23.07,30.30,11.455
18/01/2017,09:00:00,30.25,36.20,45.49,9.75,13.73,27.64,23.73,30.98,14.07166667
18/01/2017,10:00:00,31.55,34.98,51.20,9.80,12.70,28.99,23.97,36.03,15.446
18/01/2017,11:00:00,38.60,30.05,40.85,9.27,13.40,30.95,17.40,32.93,16.006
18/01/2017,12:00:00,38.50,22.95,26.33,8.73,14.20,30.15,16.57,32.13,14.906
18/01/2017,13:00:00,38.00,21.53,24.53,8.02,17.03,26.23,16.33,27.83,15.066
18/01/2017,14:00:00,33.30,20.23,23.78,6.64,15.37,20.51,14.53,26.17,15.306
18/01/2017,15:00:00,29.60,19.78,24.51,5.05,11.40,21.89,16.70,25.00,14.566
18/01/2017,16:00:00,31.40,21.50,22.48,3.80,11.75,21.81,15.63,29.73,13.586
18/01/2017,17:00:00,32.40,22.50,24.52,6.43,13.50,24.41,14.53,31.60,15.846
18/01/2017,18:00:00,27.20,31.25,25.48,5.45,16.23,29.61,16.43,33.33,17.426
18/01/2017,19:00:00,27.90,38.08,28.89,5.99,19.33,33.41,18.10,36.37,15.766
18/01/2017,20:00:00,28.90,43.95,35.14,4.43,17.33,37.76,21.40,36.13,18.566
18/01/2017,21:00:00,32.60,41.40,39.68,6.99,18.37,37.74,23.30,38.33,18.006
18/01/2017,22:00:00,36.20,39.60,41.86,6.30,19.87,37.78,23.60,40.07,20.946
18/01/2017,23:00:00,36.30,37.18,41.22,6.74,18.80,39.50,23.87,40.43,17.286
18/01/2017,24:00:00,40.00,38.18,40.06,6.31,16.00,39.03,19.23,38.53,13.986
19/01/2017,01:00:00,43.60,36.93,38.91,7.29,15.30,35.54,15.47,39.03,13.246
19/01/2017,02:00:00,40.80,35.30,35.02,5.46,15.40,34.24,14.83,38.33,10.786
19/01/2017,03:00:00,38.80,34.20,34.85,5.86,15.63,33.71,13.07,39.00,12.986
19/01/2017,04:00:00,39.70,34.85,34.06,8.99,14.67,32.45,10.87,42.47,13.006
19/01/2017,05:00:00,38.60,34.25,33.38,10.40,13.87,31.41,7.77,43.43,11.266
19/01/2017,06:00:00,40.60,34.83,34.94,11.35,13.67,30.97,11.30,42.50,10.786
19/01/2017,07:00:00,43.40,35.03,36.53,10.16,15.20,31.58,11.80,38.53,12.406
19/01/2017,08:00:00,44.40,36.80,38.95,14.75,16.63,33.11,11.43,36.57,14.906
19/01/2017,09:00:00,48.00,40.53,41.84,20.39,18.33,34.78,15.40,38.83,18.466
19/01/2017,10:00:00,43.40,42.13,47.38,18.40,18.87,33.55,12.57,37.45,16.406
19/01/2017,11:00:00,45.40,41.33,41.43,17.53,17.20,33.04,5.30,33.24,17.806
19/01/2017,12:00:00,44.60,36.58,39.37,14.47,14.98,29.45,7.35,32.00,19.386
19/01/2017,13:00:00,35.50,32.03,31.51,14.93,13.30,21.47,10.40,32.08,18.286
19/01/2017,14:00:00,27.80,22.13,26.90,15.41,11.93,22.61,12.60,30.48,17.626
19/01/2017,15:00:00,26.90,21.15,30.29,16.83,12.03,18.14,17.53,29.42,14.366
19/01/2017,16:00:00,25.10,18.78,31.43,17.29,11.82,18.03,18.20,28.28,14.666
19/01/2017,17:00:00,16.40,21.70,40.00,17.92,11.47,22.55,17.80,26.90,16.326
19/01/2017,18:00:00,12.60,32.25,32.04,18.55,12.23,24.00,18.07,19.08,18.2825
19/01/2017,19:00:00,18.80,33.30,31.15,20.78,13.22,22.93,21.47,15.06,21.4075
19/01/2017,20:00:00,19.35,35.55,34.00,18.86,15.02,22.65,24.20,16.06,17.846
19/01/2017,21:00:00,18.90,39.48,31.47,22.18,17.25,21.95,27.53,16.88,19.006
19/01/2017,22:00:00,16.80,40.00,34.14,23.03,18.43,23.10,31.57,17.80,20.426
19/01/2017,23:00:00,16.25,36.00,31.57,20.58,21.00,22.72,25.80,18.68,20.926
19/01/2017,24:00:00,18.00,35.23,27.43,17.27,20.08,22.40,22.73,14.98,21.966
20/01/2017,01:00:00,18.45,30.25,26.21,15.55,19.18,22.30,16.67,15.42,19.666
20/01/2017,02:00:00,14.90,29.85,23.89,15.76,19.70,21.53,17.80,14.54,22.286
20/01/2017,03:00:00,13.35,29.53,25.05,12.47,20.90,20.83,16.40,14.62,21.386
20/01/2017,04:00:00,14.50,30.18,23.20,11.83,19.63,20.95,18.90,14.86,23.126
20/01/2017,05:00:00,14.05,27.85,22.79,11.36,18.48,21.51,17.77,15.62,24.526
20/01/2017,06:00:00,14.10,29.60,22.44,10.91,18.33,22.36,19.23,16.60,26.626
20/01/2017,07:00:00,15.75,29.63,23.74,11.70,17.95,24.24,21.90,16.90,29.866
20/01/2017,08:00:00,23.45,29.33,25.67,11.32,21.60,25.30,26.73,22.46,30.186
20/01/2017,09:00:00,28.00,28.60,36.06,11.75,22.60,30.67,31.07,28.02,30.746
20/01/2017,10:00:00,29.25,28.88,38.56,13.07,22.22,27.47,32.80,31.92,28.286
20/01/2017,11:00:00,33.50,27.90,30.55,14.37,21.82,23.46,29.97,30.94,23.586
20/01/2017,12:00:00,29.95,22.38,27.34,14.33,17.73,20.33,25.53,31.36,19.706
20/01/2017,13:00:00,20.57,16.55,22.16,16.79,18.65,18.65,25.10,25.22,15.946
20/01/2017,14:00:00,17.23,14.53,16.92,22.97,16.97,17.57,18.33,17.64,17.426
20/01/2017,15:00:00,15.47,16.28,12.52,22.52,14.39,17.44,18.03,16.08,16.146
20/01/2017,16:00:00,14.18,11.35,14.27,20.71,15.41,16.94,19.13,13.40,18.866
20/01/2017,17:00:00,18.93,12.35,12.51,22.55,15.56,18.31,24.63,15.16,24.826
20/01/2017,18:00:00,27.30,15.15,11.93,23.77,18.39,18.88,25.33,26.48,24.606
20/01/2017,19:00:00,31.40,17.60,15.01,27.26,21.26,19.77,33.97,28.42,29.366
20/01/2017,20:00:00,28.35,18.15,15.58,29.01,23.56,21.66,33.80,26.98,34.226
20/01/2017,21:00:00,28.33,18.25,18.21,30.73,25.49,22.16,31.63,27.70,34.346
20/01/2017,22:00:00,29.70,18.60,20.98,31.42,25.70,25.31,31.73,26.54,34.966
20/01/2017,23:00:00,28.15,17.18,19.86,31.43,22.97,24.64,31.27,24.52,31.946
20/01/2017,24:00:00,23.00,14.83,22.86,30.41,23.80,23.06,23.73,24.78,28.886
21/01/2017,01:00:00,22.75,12.05,21.63,30.69,21.09,24.18,24.93,21.38,26.646
21/01/2017,02:00:00,21.33,13.70,20.75,29.75,20.36,21.95,26.60,20.34,25.366
21/01/2017,03:00:00,19.80,14.05,19.37,28.45,18.41,20.82,24.00,17.84,23.686
21/01/2017,04:00:00,16.33,13.48,18.46,26.35,15.61,20.72,25.40,17.70,20.046
21/01/2017,05:00:00,14.70,13.70,17.34,26.39,14.50,22.13,27.07,17.76,17.666
21/01/2017,06:00:00,13.98,16.33,18.23,24.32,13.23,20.95,27.27,19.66,15.686
21/01/2017,07:00:00,13.43,18.38,20.12,23.85,15.19,21.18,28.30,20.32,16.106
21/01/2017,08:00:00,13.55,18.98,20.83,27.03,18.10,22.28,28.53,18.70,14.926
21/01/2017,09:00:00,13.58,19.35,22.41,28.87,18.64,24.47,30.60,18.94,16.066
21/01/2017,10:00:00,13.48,20.40,29.11,27.07,18.09,24.65,35.17,15.72,16.266
21/01/2017,11:00:00,11.53,20.05,31.53,26.44,16.14,23.64,39.47,18.30,18.126
21/01/2017,12:00:00,11.90,17.18,29.87,24.13,14.76,23.90,37.93,18.92,18.986
21/01/2017,13:00:00,10.95,18.85,23.50,20.10,14.46,25.16,39.20,17.36,17.166
21/01/2017,14:00:00,10.70,21.30,20.75,23.87,14.36,24.26,39.37,15.94,13.866
21/01/2017,15:00:00,12.20,17.03,21.26,23.46,14.76,27.08,38.30,14.34,18.246
21/01/2017,16:00:00,12.48,17.13,21.15,27.56,14.77,28.81,37.93,15.54,16.686
21/01/2017,17:00:00,13.88,22.23,23.37,26.19,15.10,32.33,40.00,17.30,13.866
21/01/2017,18:00:00,14.53,31.35,29.53,31.58,15.09,41.44,43.43,19.72,13.786
21/01/2017,19:00:00,17.73,35.43,38.19,26.72,15.20,46.05,42.97,20.76,12.326
21/01/2017,20:00:00,18.40,40.80,46.56,18.20,17.79,50.10,42.30,22.86,12.266
21/01/2017,21:00:00,18.58,43.28,52.46,9.31,19.14,55.82,39.57,27.62,10.726
21/01/2017,22:00:00,19.60,49.15,54.93,7.64,18.71,60.34,38.77,36.08,11.686
21/01/2017,23:00:00,22.53,49.55,56.11,8.36,19.19,57.70,39.90,37.44,11.106
21/01/2017,24:00:00,24.70,52.83,55.49,10.84,18.87,58.72,41.93,36.86,12.066
22/01/2017,01:00:00,26.83,52.38,52.78,10.71,20.50,56.49,40.43,36.46,14.186
22/01/2017,02:00:00,28.65,54.80,49.48,10.94,23.79,56.42,40.07,36.18,17.626
22/01/2017,03:00:00,28.73,51.55,49.23,12.91,28.91,54.50,37.13,36.18,21.266
22/01/2017,04:00:00,31.35,58.25,50.29,14.39,29.96,54.16,32.27,37.62,25.266
22/01/2017,05:00:00,32.75,59.60,50.11,16.98,29.83,52.88,27.73,40.86,29.246
22/01/2017,06:00:00,35.35,60.28,51.72,19.70,29.90,53.82,24.97,41.30,30.286
22/01/2017,07:00:00,38.88,57.90,56.40,23.07,34.77,52.66,23.73,42.88,31.786
22/01/2017,08:00:00,39.73,55.95,58.18,26.08,36.66,51.01,24.53,44.00,33.646
22/01/2017,09:00:00,44.63,57.05,59.20,31.21,37.46,51.95,23.60,45.56,33.966
22/01/2017,10:00:00,48.58,61.28,64.47,33.14,40.07,56.44,21.57,49.32,37.986
22/01/2017,11:00:00,51.93,63.35,66.53,33.77,43.94,58.91,18.30,52.22,40.946
22/01/2017,12:00:00,50.60,59.90,69.34,37.87,44.66,60.82,21.03,50.02,44.146
22/01/2017,13:00:00,50.25,60.90,61.74,36.61,46.37,61.17,24.87,49.72,45.626
22/01/2017,14:00:00,51.33,52.88,60.55,36.64,49.63,56.87,29.70,47.06,48.646
22/01/2017,15:00:00,57.13,56.25,60.21,34.92,51.90,56.29,25.70,46.10,52.186
22/01/2017,16:00:00,52.73,57.08,57.52,35.77,51.33,61.63,20.87,49.00,51.986
22/01/2017,17:00:00,55.53,61.85,62.54,37.64,53.77,59.93,26.00,53.86,53.586
22/01/2017,18:00:00,58.75,69.15,71.39,40.61,53.73,78.90,40.27,61.30,55.166
22/01/2017,19:00:00,62.88,72.83,83.79,42.63,56.53,69.50,45.67,60.30,56.946
22/01/2017,20:00:00,65.50,72.23,86.56,43.31,56.27,76.29,35.50,62.62,58.346
22/01/2017,21:00:00,59.43,62.20,93.37,45.22,57.36,74.66,36.67,63.76,61.806
22/01/2017,22:00:00,58.13,60.73,98.91,43.87,60.51,74.75,34.77,62.74,58.246
22/01/2017,23:00:00,58.60,60.58,99.99,42.79,59.96,75.51,33.63,62.04,58.266
22/01/2017,24:00:00,54.98,60.95,101.14,43.23,57.30,68.88,28.63,61.14,58.526
23/01/2017,01:00:00,50.15,57.25,105.18,41.33,57.19,63.99,28.93,57.64,54.646
23/01/2017,02:00:00,49.40,57.88,104.12,38.88,57.93,63.32,25.10,55.58,51.426
23/01/2017,03:00:00,47.60,57.88,98.88,37.51,54.77,62.56,26.83,54.56,50.386
23/01/2017,04:00:00,44.00,56.58,91.04,36.62,53.46,54.27,25.67,53.16,49.226
23/01/2017,05:00:00,43.70,58.18,87.18,34.72,48.99,50.83,22.87,52.48,47.326
23/01/2017,06:00:00,41.65,58.83,81.85,33.58,46.16,47.54,21.03,53.66,46.406
23/01/2017,07:00:00,39.80,62.43,78.44,31.64,43.61,47.31,22.23,55.52,45.886
23/01/2017,08:00:00,40.75,63.58,74.82,33.48,42.23,46.08,25.77,56.58,49.086
23/01/2017,09:00:00,41.10,65.30,71.08,36.35,43.34,46.55,31.83,56.70,47.946
23/01/2017,10:00:00,42.08,65.95,73.80,34.33,45.29,48.51,30.03,59.24,47.326
23/01/2017,11:00:00,40.40,64.98,72.68,33.00,43.89,49.13,29.67,57.24,51.006
23/01/2017,12:00:00,39.43,61.55,76.65,32.70,43.83,50.87,25.83,48.62,50.466
23/01/2017,13:00:00,43.53,63.05,76.88,31.20,40.23,54.99,26.10,44.40,50.98833333
23/01/2017,14:00:00,45.90,69.48,81.21,27.35,38.99,51.50,19.13,42.12,47.67166667
23/01/2017,15:00:00,44.10,69.33,85.28,24.83,41.40,50.27,16.67,43.08,47.53833333
23/01/2017,16:00:00,42.70,68.75,85.93,26.79,43.18,51.25,17.50,45.60,46.57166667
23/01/2017,17:00:00,46.23,64.53,89.16,38.55,45.76,52.86,20.90,47.28,48.055
23/01/2017,18:00:00,47.33,82.30,88.47,32.64,48.94,49.91,33.27,48.35,49.72166667
23/01/2017,19:00:00,50.30,85.33,85.98,35.29,50.25,55.92,38.13,48.62,52.755
23/01/2017,20:00:00,55.70,82.33,86.34,35.32,53.66,56.09,43.73,52.58,54.92166667
23/01/2017,21:00:00,54.98,79.80,87.44,30.79,46.98,54.82,48.80,52.65,51.68833333
23/01/2017,22:00:00,51.73,79.85,88.04,29.10,43.61,54.22,52.70,47.73,51.07166667
23/01/2017,23:00:00,48.28,71.23,88.32,28.47,40.55,52.37,42.80,46.37,49.37166667
23/01/2017,24:00:00,49.33,69.60,88.11,31.08,32.66,49.18,37.08,41.13,45.03833333
24/01/2017,01:00:00,39.55,65.63,79.92,31.84,30.14,43.82,36.80,37.77,47.905
24/01/2017,02:00:00,34.95,64.00,71.92,33.39,26.56,40.94,33.75,36.97,42.22166667
24/01/2017,03:00:00,33.88,60.78,62.38,32.26,26.24,38.31,33.93,37.13,37.63833333
